Date,CO2
1827-01-15,283.6856369252886
1827-02-15,283.72028051353016
1827-03-15,283.75396675170936
1827-04-15,283.7867316268411
1827-05-15,283.8186111259402
1827-06-15,283.8496412360218
1827-07-15,283.8798579441006
1827-08-15,283.90929723719177
1827-09-15,283.9379951023101
1827-10-15,283.9659875264705
1827-11-15,283.993310496688
1827-12-15,284.01999999997753
1828-01-15,284.04608394297634
1828-02-15,284.0715579108114
1828-03-15,284.0964094082319
1828-04-15,284.1206259399871
1828-05-15,284.14419501082614
1828-06-15,284.16710412549827
1828-07-15,284.18934078875293
1828-08-15,284.2108925053391
1828-09-15,284.23174678000606
1828-10-15,284.251891117503
1828-11-15,284.27131302257936
1828-12-15,284.2899999999842
1829-01-15,284.30794396933993
1829-02-15,284.32515450976155
1829-03-15,284.3416456152372
1829-04-15,284.3574312797549
1829-05-15,284.37252549730295
1829-06-15,284.3869422618694
1829-07-15,284.4006955674425
1829-08-15,284.41379940801016
1829-09-15,284.4262677775607
1829-10-15,284.4381146700823
1829-11-15,284.449354079563
1829-12-15,284.45999999999094
1830-01-15,284.4700626332763
1830-02-15,284.4795370130176
1830-03-15,284.4884143807352
1830-04-15,284.49668597794937
1830-05-15,284.5043430461808
1830-06-15,284.5113768269498
1830-07-15,284.51777856177694
1830-08-15,284.52353949218235
1830-09-15,284.52865085968676
1830-10-15,284.53310390581044
1830-11-15,284.5368898720739
1830-12-15,284.5399999999976
1831-01-15,284.54243049750346
1831-02-15,284.5441974381201
1831-03-15,284.54532186177755
1831-04-15,284.545824808406
1831-05-15,284.5457273179354
1831-06-15,284.5450504302962
1831-07-15,284.5438151854183
1831-08-15,284.5420426232319
1831-09-15,284.53975378366704
1831-10-15,284.53696970665396
1831-11-15,284.5337114321228
1831-12-15,284.5300000000035
1832-01-15,284.52585195077194
1832-02-15,284.521265827086
1832-03-15,284.51623567214915
1832-04-15,284.51075552916507
1832-05-15,284.5048194413371
1832-06-15,284.4984214518688
1832-07-15,284.4915556039637
1832-08-15,284.4842159408252
1832-09-15,284.476396505657
1832-10-15,284.4680913416625
1832-11-15,284.45929449204516
1832-12-15,284.45000000000863
1833-01-15,284.4402033660984
1833-02-15,284.4299059202281
1833-03-15,284.41911044965383
1833-04-15,284.4078197416312
1833-05-15,284.3960365834163
1833-06-15,284.3837637622647
1833-07-15,284.37100406543243
1833-08-15,284.35776028017517
1833-09-15,284.34403519374894
1833-10-15,284.3298315934094
1833-11-15,284.31515226641255
1833-12-15,284.30000000001417
1834-01-15,284.2843820385932
1834-02-15,284.2683234550219
1834-03-15,284.2518537792957
1834-04-15,284.23500254140976
1834-05-15,284.21779927135947
1834-06-15,284.20027349914034
1834-07-15,284.18245475474754
1834-08-15,284.16437256817653
1834-09-15,284.1460564694227
1834-10-15,284.1275359884813
1834-11-15,284.1088406553478
1834-12-15,284.0900000000175
1835-01-15,284.0710358407248
1835-02-15,284.05193914866015
1835-03-15,284.0326931832529
1835-04-15,284.0132812039323
1835-05-15,283.993686470128
1835-06-15,283.9738922412693
1835-07-15,283.95388177678547
1835-08-15,283.9336383361061
1835-09-15,283.91314517866056
1835-10-15,283.892385563878
1835-11-15,283.8713427511882
1835-12-15,283.8500000000202
1836-01-15,283.82834959861316
1836-02-15,283.80641995044454
1836-03-15,283.7842484878013
1836-04-15,283.76187264297045
1836-05-15,283.73932984823927
1836-06-15,283.7166575358946
1836-07-15,283.69389313822376
1836-08-15,283.67107408751355
1836-09-15,283.64823781605116
1836-10-15,283.6254217561236
1836-11-15,283.60266334001807
1836-12-15,283.58000000002147
1837-01-15,283.55746391309157
1837-02-15,283.53506623486913
1837-03-15,283.5128128656652
1837-04-15,283.49070970579106
1837-05-15,283.468762655558
1837-06-15,283.4469776152772
1837-07-15,283.4253604852599
1837-08-15,283.40391716581735
1837-09-15,283.3826535572609
1837-10-15,283.36157555990167
1837-11-15,283.34068907405083
1837-12-15,283.3200000000198
1838-01-15,283.2995146565532
1838-02-15,283.27924103613
1838-03-15,283.25918754966256
1838-04-15,283.2393626080634
1838-05-15,283.21977462224487
1838-06-15,283.2004320031195
1838-07-15,283.1813431615995
1838-08-15,283.1625165085975
1838-09-15,283.14396045502576
1838-10-15,283.12568341179684
1838-11-15,283.1076937898231
1838-12-15,283.09000000001697
1839-01-15,283.0726082478491
1839-02-15,283.0555159170225
1839-03-15,283.03871818579853
1839-04-15,283.02221023243845
1839-05-15,283.0059872352037
1839-06-15,282.9900443723553
1839-07-15,282.97437682215485
1839-08-15,282.95897976286335
1839-09-15,282.9438483727422
1839-10-15,282.9289778300528
1839-11-15,282.91436331305624
1839-12-15,282.90000000001396
1840-01-15,282.885885685484
1840-02-15,282.8720286292121
1840-03-15,282.85843970724045
1840-04-15,282.84512979561157
1840-05-15,282.8321097703678
1840-06-15,282.8193905075518
1840-07-15,282.8069828832057
1840-08-15,282.79489777337204
1840-09-15,282.7831460540934
1840-10-15,282.77173860141187
1840-11-15,282.76068629137006
1840-12-15,282.7500000000104
1841-01-15,282.7396939177038
1841-02-15,282.7297954921352
1841-03-15,282.72033548531806
1841-04-15,282.71134465926593
1841-05-15,282.70285377599214
1841-06-15,282.69489359751026
1841-07-15,282.68749488583376
1841-08-15,282.6806884029762
1841-09-15,282.67450491095093
1841-10-15,282.66897517177136
1841-11-15,282.6641299474512
1841-12-15,282.66000000000383
1842-01-15,282.65661757894287
1842-02-15,282.6540208837829
1842-03-15,282.6522496015387
1842-04-15,282.65134341922516
1842-05-15,282.65134202385696
1842-06-15,282.6522851024489
1842-07-15,282.65421234201585
1842-08-15,282.6571634295724
1842-09-15,282.66117805213355
1842-10-15,282.66629589671396
1842-11-15,282.6725566503285
1842-12-15,282.6799999999918
1843-01-15,282.6886621554265
1843-02-15,282.6985654171856
1843-03-15,282.7097286085298
1843-04-15,282.72217055271983
1843-05-15,282.7359100730163
1843-06-15,282.7509659926801
1843-07-15,282.76735713497186
1843-08-15,282.78510232315233
1843-09-15,282.80422038048215
1843-10-15,282.8247301302222
1843-11-15,282.84665039563293
1843-12-15,282.86999999997533
1844-01-15,282.89478704003096
1844-02-15,282.9209767066658
1844-03-15,282.9485234642665
1844-04-15,282.97738177721993
1844-05-15,283.0075061099129
1844-06-15,283.0388509267322
1844-07-15,283.0713706920646
1844-08-15,283.1050198702968
1844-09-15,283.1397529258157
1844-10-15,283.17552432300806
1844-11-15,283.2122885262607
1844-12-15,283.2499999999604
1845-01-15,283.288613295406
1845-02-15,283.32808331154416
1845-03-15,283.36836503423376
1845-04-15,283.4094134493335
1845-05-15,283.45118354270227
1845-06-15,283.49363030019873
1845-07-15,283.5367087076818
1845-08-15,283.5803737510101
1845-09-15,283.62458041604253
1845-10-15,283.6692836886378
1845-11-15,283.7144385546547
1845-12-15,283.7599999999521
1846-01-15,283.80591602810847
1846-02-15,283.85210671358226
1846-03-15,283.89848514855146
1846-04-15,283.94496442519426
1846-05-15,283.9914576356885
1846-06-15,284.03787787221256
1846-07-15,284.08413822694445
1846-08-15,284.1301517920621
1846-09-15,284.17583165974384
1846-10-15,284.22109092216755
1846-11-15,284.2658426715115
1846-12-15,284.30999999995356
1847-01-15,284.3534922678064
1847-02-15,284.3963139079199
1847-03-15,284.43847562127837
1847-04-15,284.4799881088664
1847-05-15,284.52086207166826
1847-06-15,284.5611082106685
1847-07-15,284.6007372268514
1847-08-15,284.63975982120144
1847-09-15,284.67818669470296
1847-10-15,284.7160285483405
1847-11-15,284.75329608309846
1847-12-15,284.7899999999611
1848-01-15,284.8261449929888
1848-02-15,284.86171172854563
1848-03-15,284.8966748660713
1848-04-15,284.9310090650057
1848-05-15,284.9646889847885
1848-06-15,284.99768928485963
1848-07-15,285.0299846246588
1848-08-15,285.06154966362595
1848-09-15,285.0923590612008
1848-10-15,285.1223874768232
1848-11-15,285.15160956993293
1848-12-15,285.1799999999698
1849-01-15,285.20753539889864
1849-02-15,285.2342002887841
1849-03-15,285.25998116421584
1849-04-15,285.2848645197836
1849-05-15,285.308836850077
1849-06-15,285.3318846496857
1849-07-15,285.3539944131995
1849-08-15,285.3751526352078
1849-09-15,285.3953458103006
1849-10-15,285.4145604330674
1849-11-15,285.43278299809793
1849-12-15,285.4499999999818
1850-01-15,285.4662018371698
1850-02-15,285.48139452355804
1850-03-15,285.4955879769033
1850-04-15,285.50879211496283
1850-05-15,285.5210168554935
1850-06-15,285.53227211625244
1850-07-15,285.5425678149967
1850-08-15,285.5519138694833
1850-09-15,285.5603201974693
1850-10-15,285.56779671671177
1850-11-15,285.57435334496773
1850-12-15,285.57999999999424
1851-01-15,285.58475215972663
1851-02-15,285.58864754281313
1851-03-15,285.5917294280803
1851-04-15,285.5940410943548
1851-05-15,285.59562582046317
1851-06-15,285.5965268852321
1851-07-15,285.5967875674879
1851-08-15,285.59645114605735
1851-09-15,285.595560899767
1851-10-15,285.59416010744343
1851-11-15,285.5922920479131
1851-12-15,285.5900000000027
1852-01-15,285.5873184590758
1852-02-15,285.58424678664306
1852-03-15,285.5807755607524
1852-04-15,285.57689535945156
1852-05-15,285.5725967607883
1852-06-15,285.56787034281035
1852-07-15,285.56270668356547
1852-08-15,285.5570963611014
1852-09-15,285.55102995346596
1852-10-15,285.5444980387069
1852-11-15,285.53749119487185
1852-12-15,285.53000000000867
1853-01-15,285.5220156706542
1853-02-15,285.5135319773018
1853-03-15,285.5045433289337
1853-04-15,285.49504413453246
1853-05-15,285.48502880308047
1853-06-15,285.47449174356007
1853-07-15,285.46342736495365
1853-08-15,285.45183007624365
1853-09-15,285.4396942864125
1853-10-15,285.4270144044425
1853-11-15,285.4137848393162
1853-12-15,285.40000000001595
1854-01-15,285.38566631206777
1854-02-15,285.3708382671728
1854-03-15,285.35558237357594
1854-04-15,285.33996513952195
1854-05-15,285.32405307325575
1854-06-15,285.30791268302215
1854-07-15,285.2916104770661
1854-08-15,285.2752129636324
1854-09-15,285.2587866509659
1854-10-15,285.2423980473115
1854-11-15,285.226113660914
1854-12-15,285.21000000001834
1855-01-15,285.19411537746447
1855-02-15,285.1784853244733
1855-03-15,285.1631271768607
1855-04-15,285.1480582704426
1855-05-15,285.1332959410351
1855-06-15,285.1188575244538
1855-07-15,285.10476035651504
1855-08-15,285.0910217730344
1855-09-15,285.07765910982806
1855-10-15,285.0646897027119
1855-11-15,285.05213088750185
1855-12-15,285.04000000001383
1856-01-15,285.0283177800282
1856-02-15,285.017118583183
1856-03-15,285.00644016908075
1856-04-15,284.9963202973239
1856-05-15,284.98679672751507
1856-06-15,284.97790721925656
1856-07-15,284.96968953215105
1856-08-15,284.96218142580096
1856-09-15,284.95542065980874
1856-10-15,284.9494449937769
1856-11-15,284.944292187308
1856-12-15,284.9400000000045
1857-01-15,284.9365949839789
1857-02-15,284.93405886138436
1857-03-15,284.93236214688363
1857-04-15,284.9314753551398
1857-05-15,284.9313690008159
1857-06-15,284.93201359857477
1857-07-15,284.93337966307945
1857-08-15,284.935437708993
1857-09-15,284.93815825097823
1857-10-15,284.9415118036982
1857-11-15,284.94546888181594
1857-12-15,284.94999999999436
1858-01-15,284.95507080259534
1858-02-15,284.9606274527768
1858-03-15,284.9666112433954
1858-04-15,284.97296346730786
1858-05-15,284.9796254173708
1858-06-15,284.98653838644105
1858-07-15,284.9936436673753
1858-08-15,285.0008825530303
1858-09-15,285.0081963362627
1858-10-15,285.01552630992916
1858-11-15,285.0228137668866
1858-12-15,285.0299999999915
1859-01-15,285.03703962968365
1859-02-15,285.0439405867346
1859-03-15,285.050724129499
1859-04-15,285.05741151633134
1859-05-15,285.06402400558636
1859-06-15,285.07058285561857
1859-07-15,285.0771093247827
1859-08-15,285.0836246714332
1859-09-15,285.09015015392475
1859-10-15,285.09670703061204
1859-11-15,285.10331655984953
1859-12-15,285.1099999999919
1860-01-15,285.11677646565926
1860-02-15,285.12365649653316
1860-03-15,285.13064848856067
1860-04-15,285.137760837689
1860-05-15,285.14500193986504
1860-06-15,285.15238019103595
1860-07-15,285.1599039871488
1860-08-15,285.1675817241507
1860-09-15,285.1754217979887
1860-10-15,285.1834326046098
1860-11-15,285.19162253996103
1860-12-15,285.19999999998976
1861-01-15,285.2085744150351
1861-02-15,285.2173593530065
1861-03-15,285.2263694162052
1861-04-15,285.235619206933
1861-05-15,285.2451233274913
1861-06-15,285.2548963801817
1861-07-15,285.2649529673058
1861-08-15,285.27530769116515
1861-09-15,285.2859751540612
1861-10-15,285.29696995829556
1861-11-15,285.3083067061698
1861-12-15,285.3199999999855
1862-01-15,285.33206244820906
1862-02-15,285.3444986839667
1862-03-15,285.3573113465498
1862-04-15,285.37050307524936
1862-05-15,285.3840765093565
1862-06-15,285.39803428816253
1862-07-15,285.41237905095846
1862-08-15,285.4271134370357
1862-09-15,285.4422400856853
1862-10-15,285.4577616361983
1862-11-15,285.473680727866
1862-12-15,285.4899999999796
1863-01-15,285.50671745870403
1863-02-15,285.5238125776993
1863-03-15,285.5412601974991
1863-04-15,285.5590351586373
1863-05-15,285.5771123016476
1863-06-15,285.5954664670638
1863-07-15,285.61407249541963
1863-08-15,285.63290522724895
1863-09-15,285.65193950308543
1863-10-15,285.6711501634628
1863-11-15,285.690512048915
1863-12-15,285.7099999999757
1864-01-15,285.72959780944444
1864-02-15,285.74932507918476
1864-03-15,285.76921036332584
1864-04-15,285.78928221599716
1864-05-15,285.80956919132785
1864-06-15,285.83009984344744
1864-07-15,285.8509027264851
1864-08-15,285.8720063945702
1864-09-15,285.893439401832
1864-10-15,285.91523030239995
1864-11-15,285.93740765040326
1864-12-15,285.9599999999714
1865-01-15,285.9830278774442
1865-02-15,286.00647969800445
1865-03-15,286.0303358490457
1865-04-15,286.0545767179612
1865-05-15,286.07918269214434
1865-06-15,286.1041341589885
1865-07-15,286.1294115058872
1865-08-15,286.1549951202337
1865-09-15,286.1808653894215
1865-10-15,286.20700270084393
1865-11-15,286.2333874418943
1865-12-15,286.2599999999662
1866-01-15,286.28683234727004
1866-02-15,286.31392279528575
1866-03-15,286.3413212403105
1866-04-15,286.36907757864117
1866-05-15,286.3972417065751
1866-06-15,286.4258635204092
1866-07-15,286.45499291644074
1866-08-15,286.48467979096677
1866-09-15,286.5149740402844
1866-10-15,286.5459255606908
1866-11-15,286.577584248483
1866-12-15,286.6099999999581
1867-01-15,286.64319597400765
1867-02-15,286.67708837990006
1867-03-15,286.71156668949794
1867-04-15,286.7465203746639
1867-05-15,286.78183890726046
1867-06-15,286.81741175915045
1867-07-15,286.8531284021963
1867-08-15,286.88887830826064
1867-09-15,286.9245509492062
1867-10-15,286.96003579689534
1867-11-15,286.99522232319094
1867-12-15,287.02999999995546
1868-01-15,287.0642784323757
1868-02-15,287.0980477589354
1868-03-15,287.1313182514425
1868-04-15,287.164100181705
1868-05-15,287.19640382153096
1868-06-15,287.2282394427284
1868-07-15,287.2596173171053
1868-08-15,287.2905477164697
1868-09-15,287.3210409126296
1868-10-15,287.351107177393
1868-11-15,287.38075678256786
1868-12-15,287.40999999996234
1869-01-15,287.4388511758635
1869-02-15,287.4673409544752
1869-03-15,287.49550405448076
1869-04-15,287.52337519456324
1869-05-15,287.55098909340563
1869-06-15,287.5783804696911
1869-07-15,287.605584042103
1869-08-15,287.6326345293241
1869-09-15,287.6595666500378
1869-10-15,287.6864151229271
1869-11-15,287.713214666675
1869-12-15,287.73999999996494
1870-01-15,287.7667983454241
1870-02-15,287.7936069414565
1870-03-15,287.82041553041086
1870-04-15,287.8472138546354
1870-05-15,287.87399165647855
1870-06-15,287.90073867828863
1870-07-15,287.9274446624141
1870-08-15,287.9540993512033
1870-09-15,287.9806924870046
1870-10-15,288.00721381216647
1870-11-15,288.0336530690372
1870-12-15,288.05999999996527
1871-01-15,288.0862471088948
1871-02-15,288.1123979461533
1871-03-15,288.1384588236641
1871-04-15,288.16443605335064
1871-05-15,288.1903359471361
1871-06-15,288.2161648169439
1871-07-15,288.2419289746973
1871-08-15,288.2676347323198
1871-09-15,288.2932884017345
1871-10-15,288.31889629486494
1871-11-15,288.3444647236343
1871-12-15,288.369999999966
1872-01-15,288.3955048854559
1872-02-15,288.42096794038974
1872-03-15,288.4463741747258
1872-04-15,288.4717085984224
1872-05-15,288.4969562214378
1872-06-15,288.5221020537303
1872-07-15,288.5471311052582
1872-08-15,288.57202838597965
1872-09-15,288.59677890585306
1872-10-15,288.6213676748367
1872-11-15,288.6457797028887
1872-12-15,288.6699999999677
1873-01-15,288.6940076546347
1873-02-15,288.71775806986363
1873-03-15,288.7412007272315
1873-04-15,288.76428510831505
1873-05-15,288.7869606946913
1873-06-15,288.80917696793693
1873-07-15,288.830883409629
1873-08-15,288.8520295013443
1873-09-15,288.87256472465975
1873-10-15,288.8924385611522
1873-11-15,288.9116004923986
1873-12-15,288.9299999999756
1874-01-15,288.94759644026436
1874-02-15,288.9643886688615
1874-03-15,288.98038541616796
1874-04-15,288.9955954125846
1874-05-15,289.0100273885123
1874-06-15,289.02369007435186
1874-07-15,289.03659220050423
1874-08-15,289.04874249737014
1874-09-15,289.0601496953507
1874-10-15,289.07082252484656
1874-11-15,289.08076971625866
1874-12-15,289.0899999999878
1875-01-15,289.0985232508382
1875-02-15,289.1063539212261
1875-03-15,289.1135076079713
1875-04-15,289.11999990789343
1875-05-15,289.12584641781217
1875-06-15,289.1310627345471
1875-07-15,289.13566445491784
1875-08-15,289.1396671757442
1875-09-15,289.1430864938457
1875-10-15,289.14593800604206
1875-11-15,289.14823730915293
1875-12-15,289.1499999999979
1876-01-15,289.1512445840913
1876-02-15,289.1520012017256
1876-03-15,289.1523029018881
1876-04-15,289.1521827335659
1876-05-15,289.1516737457462
1876-06-15,289.15080898741627
1876-07-15,289.14962150756327
1876-08-15,289.14814435517434
1876-09-15,289.14641057923666
1876-10-15,289.14445322873746
1876-11-15,289.1423053526639
1876-12-15,289.1400000000033
1877-01-15,289.13756901463523
1877-02-15,289.13503942001
1877-03-15,289.1324370344701
1877-04-15,289.12978767635843
1877-05-15,289.1271171640176
1877-06-15,289.1244513157904
1877-07-15,289.1218159500193
1877-08-15,289.1192368850473
1877-09-15,289.116739939217
1877-10-15,289.11435093087096
1877-11-15,289.11209567835203
1877-12-15,289.1100000000028
1878-01-15,289.10808583886416
1878-02-15,289.10635963676884
1878-03-15,289.1048239602479
1878-04-15,289.10348137583213
1878-05-15,289.1023344500524
1878-06-15,289.10138574943966
1878-07-15,289.10063784052477
1878-08-15,289.1000932898386
1878-09-15,289.09975466391217
1878-10-15,289.0996245292762
1878-11-15,289.09970545246165
1878-12-15,289.0999999999994
1879-01-15,289.1005216576987
1879-02-15,289.1013275884814
1879-03-15,289.10248587454817
1879-04-15,289.1040645980991
1879-05-15,289.1061318413348
1879-06-15,289.1087556864555
1879-07-15,289.1120042156617
1879-08-15,289.1159455111539
1879-09-15,289.1206476551322
1879-10-15,289.12617872979723
1879-11-15,289.1326068173493
1879-12-15,289.13999999998885
1880-01-15,289.1484039192162
1880-02-15,289.15777445373266
1880-03-15,289.16804504153885
1880-04-15,289.1791491206356
1880-05-15,289.1910201290239
1880-06-15,289.20359150470455
1880-07-15,289.21679668567856
1880-08-15,289.2305691099466
1880-09-15,289.2448422155097
1880-10-15,289.25954944036874
1880-11-15,289.27462422252444
1880-12-15,289.28999999997785
1881-01-15,289.30562539684365
1881-02-15,289.32150978169295
1881-03-15,289.3376777092106
1881-04-15,289.35415373408154
1881-05-15,289.37096241099096
1881-06-15,289.3881282946237
1881-07-15,289.40567593966483
1881-08-15,289.42362990079926
1881-09-15,289.4420147327122
1881-10-15,289.4608549900884
1881-11-15,289.4801752276131
1881-12-15,289.499999999971
1882-01-15,289.5203387062395
1882-02-15,289.5411401230633
1882-03-15,289.5623378714795
1882-04-15,289.58386557252487
1882-05-15,289.60565684723633
1882-06-15,289.62764531665084
1882-07-15,289.6497646018054
1882-08-15,289.6719483237366
1882-09-15,289.69413010348177
1882-10-15,289.71624356207747
1882-11-15,289.7382223205608
1882-12-15,289.75999999996856
1883-01-15,289.7815267224705
1883-02-15,289.80281861476766
1883-03-15,289.82390830469427
1883-04-15,289.8448284200842
1883-05-15,289.86561158877146
1883-06-15,289.8862904385902
1883-07-15,289.90689759737444
1883-08-15,289.92746569295826
1883-09-15,289.94802735317563
1883-10-15,289.9686152058606
1883-11-15,289.98926187884723
1883-12-15,290.0099999999696
1884-01-15,290.03086343147163
1884-02-15,290.05189097323694
1884-03-15,290.0731226595592
1884-04-15,290.09459852473196
1884-05-15,290.1163586030488
1884-06-15,290.13844292880333
1884-07-15,290.16089153628917
1884-08-15,290.1837444597998
1884-09-15,290.2070417336289
1884-10-15,290.23082339207014
1884-11-15,290.2551294694169
1884-12-15,290.2799999999629
1885-01-15,290.30547672737725
1885-02-15,290.3316082328317
1885-03-15,290.358444806873
1885-04-15,290.3860367400488
1885-05-15,290.41443432290583
1885-06-15,290.4436878459916
1885-07-15,290.473847599853
1885-08-15,290.5049638750373
1885-09-15,290.5370869620916
1885-10-15,290.5702671515632
1885-11-15,290.60455473399907
1885-12-15,290.6399999999465
1886-01-15,290.6766278069293
1886-02-15,290.7143612803776
1886-03-15,290.75309811269824
1886-04-15,290.7927359962977
1886-05-15,290.83317262358287
1886-06-15,290.8743056869602
1886-07-15,290.9160328788365
1886-08-15,290.9582518916184
1886-09-15,291.00086041771254
1886-10-15,291.0437561495257
1886-11-15,291.08683677946436
1886-12-15,291.1299999999355
1887-01-15,291.17315672050785
1887-02-15,291.21627071940094
1887-03-15,291.2593189919962
1887-04-15,291.30227853367546
1887-05-15,291.3451263398204
1887-06-15,291.38783940581277
1887-07-15,291.4303947270342
1887-08-15,291.47276929886647
1887-09-15,291.5149401166912
1887-10-15,291.5568841758902
1887-11-15,291.5985784718452
1887-12-15,291.6399999999378
1888-01-15,291.6811272551083
1888-02-15,291.72194473053145
1888-03-15,291.7624384189402
1888-04-15,291.8025943130677
1888-05-15,291.84239840564726
1888-06-15,291.88183668941195
1888-07-15,291.92089515709483
1888-08-15,291.95955980142924
1888-09-15,291.9978166151483
1888-10-15,292.03565159098497
1888-11-15,292.07305072167253
1888-12-15,292.1099999999443
1889-01-15,292.14649513832154
1889-02-15,292.1825707284794
1889-03-15,292.21827108188126
1889-04-15,292.25364050999065
1889-05-15,292.2887233242709
1889-06-15,292.3235638361855
1889-07-15,292.35820635719784
1889-08-15,292.3926951987715
1889-09-15,292.4270746723698
1889-10-15,292.4613890894563
1889-11-15,292.4956827614944
1889-12-15,292.5299999999475
1890-01-15,292.5643678857152
1890-02-15,292.59874457744127
1890-03-15,292.63307100320543
1890-04-15,292.6672880910874
1890-05-15,292.7013367691669
1890-06-15,292.73515796552374
1890-07-15,292.7686926082376
1890-08-15,292.80188162538815
1890-09-15,292.8346659450551
1890-10-15,292.86698649531843
1890-11-15,292.8987842042576
1890-12-15,292.92999999995243
1891-01-15,292.96058192961675
1891-02-15,292.9905065170007
1891-03-15,293.0197574049885
1891-04-15,293.04831823646464
1891-05-15,293.0761726543132
1891-06-15,293.1033043014187
1891-07-15,293.1296968206653
1891-08-15,293.15533385493734
1891-09-15,293.1801990471191
1891-10-15,293.2042760400949
1891-11-15,293.227548476749
1891-12-15,293.24999999996584
1892-01-15,293.27161458073124
1892-02-15,293.2923775024377
1892-03-15,293.3122743765796
1892-04-15,293.3312908146508
1892-05-15,293.34941242814574
1892-06-15,293.3666248285584
1892-07-15,293.3829136273831
1892-08-15,293.398264436114
1892-09-15,293.4126628662453
1892-10-15,293.42609452927104
1892-11-15,293.4385450366855
1892-12-15,293.4499999999829
1893-01-15,293.4604655343017
1893-02-15,293.4700297693586
1893-03-15,293.4788013385148
1893-04-15,293.4868888751316
1893-05-15,293.49440101257
1893-06-15,293.5014463841914
1893-07-15,293.5081336233569
1893-08-15,293.5145713634278
1893-09-15,293.52086823776534
1893-10-15,293.5271328797307
1893-11-15,293.533473922685
1893-12-15,293.53999999998956
1894-01-15,293.5468010597334
1894-02-15,293.55389230891655
1894-03-15,293.56127026926646
1894-04-15,293.568931462511
1894-05-15,293.57687241037763
1894-06-15,293.58508963459394
1894-07-15,293.59357965688775
1894-08-15,293.6023389989865
1894-09-15,293.6113641826179
1894-10-15,293.62065172950963
1894-11-15,293.63019816138916
1894-12-15,293.6399999999843
1895-01-15,293.65005592113374
1895-02-15,293.6603732171212
1895-03-15,293.67096133434177
1895-04-15,293.6818297191902
1895-05-15,293.6929878180616
1895-06-15,293.7044450773509
1895-07-15,293.71621094345295
1895-08-15,293.7282948627627
1895-09-15,293.74070628167516
1895-10-15,293.75345464658534
1895-11-15,293.766549403888
1895-12-15,293.77999999997826
1896-01-15,293.79382595007837
1896-02-15,293.80808704471997
1896-03-15,293.8228531432626
1896-04-15,293.83819410506527
1896-05-15,293.8541797894874
1896-06-15,293.87088005588816
1896-07-15,293.8883647636269
1896-08-15,293.90670377206277
1896-09-15,293.92596694055504
1896-10-15,293.946224128463
1896-11-15,293.96754519514593
1896-12-15,293.98999999996306
1897-01-15,294.01363333396404
1897-02-15,294.03838971496015
1897-03-15,294.06418859245264
1897-04-15,294.090949415943
1897-05-15,294.11859163493233
1897-06-15,294.14703469892225
1897-07-15,294.17619805741407
1897-08-15,294.20600115990914
1897-09-15,294.2363634559087
1897-10-15,294.2672043949143
1897-11-15,294.29844342642724
1897-12-15,294.3299999999488
1898-01-15,294.3618027508731
1898-02-15,294.3938170581648
1898-03-15,294.42601748668153
1898-04-15,294.4583786012808
1898-05-15,294.4908749668201
1898-06-15,294.5234811481569
1898-07-15,294.55617171014876
1898-08-15,294.5889212176532
1898-09-15,294.62170423552766
1898-10-15,294.65449532862976
1898-11-15,294.687269061817
1898-12-15,294.7199999999468
1899-01-15,294.7526683937268
1899-02-15,294.7852772372643
1899-03-15,294.8178352105168
1899-04-15,294.8503509934418
1899-05-15,294.88283326599674
1899-06-15,294.91529070813914
1899-07-15,294.9477319998264
1899-08-15,294.98016582101593
1899-09-15,295.0126008516653
1899-10-15,295.0450457717319
1899-11-15,295.07750926117325
1899-12-15,295.10999999994687
1900-01-15,295.14252946093956
1900-02-15,295.1751202887567
1900-03-15,295.2077979209333
1900-04-15,295.240587795004
1900-05-15,295.2735153485038
1900-06-15,295.30660601896744
1900-07-15,295.3398852439298
1900-08-15,295.3733784609258
1900-09-15,295.4071111074902
1900-10-15,295.4411086211579
1900-11-15,295.4753964394638
1900-12-15,295.5099999999427
1901-01-15,295.5449394566353
1901-02-15,295.58021382960555
1901-03-15,295.6158168554233
1901-04-15,295.6517422706583
1901-05-15,295.6879838118805
1901-06-15,295.72453521565944
1901-07-15,295.76139021856517
1901-08-15,295.7985425571673
1901-09-15,295.8359859680357
1901-10-15,295.8737141877401
1901-11-15,295.9117209528504
1901-12-15,295.94999999993627
1902-01-15,295.9885402584666
1902-02-15,296.02731142950614
1902-03-15,296.06627840701873
1902-04-15,296.105406084968
1902-05-15,296.1446593573178
1902-06-15,296.1840031180318
1902-07-15,296.2234022610738
1902-08-15,296.2628216804075
1902-09-15,296.3022262699967
1902-10-15,296.34158092380517
1902-11-15,296.3808505357966
1902-12-15,296.4199999999348
1903-01-15,296.4590013609705
1903-02-15,296.4978552668029
1903-03-15,296.53656951611845
1903-04-15,296.5751519076033
1903-05-15,296.6136102399439
1903-06-15,296.6519523118264
1903-07-15,296.6901859219372
1903-08-15,296.72831886896256
1903-09-15,296.76635895158887
1903-10-15,296.80431396850247
1903-11-15,296.84219171838953
1903-12-15,296.87999999993644
1904-01-15,296.9177343898564
1904-02-15,296.95534157696915
1904-03-15,296.9927560281212
1904-04-15,297.02991221015924
1904-05-15,297.0667445899299
1904-06-15,297.1031876342796
1904-07-15,297.1391758100549
1904-08-15,297.1746435841024
1904-09-15,297.20952542326853
1904-10-15,297.2437557944001
1904-11-15,297.2772691643435
1904-12-15,297.3099999999453
